match_id,datetime,home_team,away_team,scoreline,game_type,initial_lineups,final_lineups,substitution_summary
20250409215025iocaa-v-iocab8-9,2025-04-09 21:50:25,IOSoccer Central America,IOSoccer Central America,8-9,8v8,"{""away"": [[""GK"", null, null], [""LB"", null, null], [""CB"", null, null], [""RB"", null, null], [""CM"", null, null], [""LW"", null, null], [""CF"", null, null], [""RW"", null, null]], ""home"": [[""GK"", null, null], [""LB"", null, null], [""CB"", null, null], [""RB"", null, null], [""CM"", null, null], [""LW"", null, null], [""CF"", null, null], [""RW"", null, null]]}","{""away"": [[""GK"", null, null], [""LB"", null, null], [""CB"", null, null], [""RB"", null, null], [""CM"", null, null], [""LW"", null, null], [""CF"", null, null], [""RW"", null, null]], ""home"": [[""GK"", null, null], [""LB"", null, null], [""CB"", null, null], [""RB"", null, null], [""CM"", null, null], [""LW"", null, null], [""CF"", null, null], [""RW"", null, null]]}",[]
20250409213410iocaa-v-iocab6-7,2025-04-09 21:34:10,IOSoccer Central America,IOSoccer Central America,6-7,8v8,"{""away"": [[""GK"", null, null], [""LB"", null, null], [""CB"", null, null], [""RB"", null, null], [""CM"", null, null], [""LW"", null, null], [""CF"", null, null], [""RW"", null, null]], ""home"": [[""GK"", null, null], [""LB"", null, null], [""CB"", null, null], [""RB"", null, null], [""CM"", null, null], [""LW"", null, null], [""CF"", null, null], [""RW"", null, null]]}","{""away"": [[""GK"", ""Pisco"", ""STEAM_0:0:423977434""], [""LB"", null, null], [""CB"", null, null], [""RB"", null, null], [""CM"", null, null], [""LW"", null, null], [""CF"", null, null], [""RW"", null, null]], ""home"": [[""GK"", ""... 1 half"", ""STEAM_0:0:591586986""], [""LB"", null, null], [""CB"", null, null], [""RB"", null, null], [""CM"", null, null], [""LW"", null, null], [""CF"", null, null], [""RW"", null, null]]}",[]
20250409203954pa-v-ioca1-4,2025-04-09 20:39:54,Promise Academy,IOSoccer Central America,1-4,6v6,"{""away"": [[""GK"", ""nunca"", ""STEAM_0:1:509480167""], [""LB"", ""Hernan"", ""STEAM_0:0:567803599""], [""RB"", ""eSlicer"", ""STEAM_0:0:115494837""], [""CM"", ""TRT"", ""STEAM_0:0:709867121""], [""LW"", ""hell cat"", ""STEAM_0:1:512006848""], [""RW"", ""gio"", ""STEAM_0:0:600668238""]], ""home"": [[""GK"", null, null], [""LB"", ""Bicho"", ""STEAM_0:1:776748154""], [""RB"", ""Railenks21"", ""STEAM_0:1:548283418""], [""CM"", ""rare"", ""STEAM_0:1:631317413""], [""LW"", ""polar"", ""STEAM_0:0:495288729""], [""RW"", ""0"", ""STEAM_0:0:842808826""]]}","{""away"": [[""GK"", ""nunca"", ""STEAM_0:1:509480167""], [""LB"", ""Hernan"", ""STEAM_0:0:567803599""], [""RB"", ""eSlicer"", ""STEAM_0:0:115494837""], [""CM"", ""TRT"", ""STEAM_0:0:709867121""], [""LW"", ""hell cat"", ""STEAM_0:1:512006848""], [""RW"", ""All The Stars (with SZA) Kendr"", ""STEAM_0:0:557206486""]], ""home"": [[""GK"", ""nunca"", ""STEAM_0:1:509480167""], [""LB"", ""Bicho"", ""STEAM_0:1:776748154""], [""RB"", ""Railenks21"", ""STEAM_0:1:548283418""], [""CM"", ""0"", ""STEAM_0:0:842808826""], [""LW"", ""polar"", ""STEAM_0:0:495288729""], [""RW"", ""rare"", ""STEAM_0:1:631317413""]]}","[[""away"", [""gio"", ""STEAM_0:0:600668238""], [""All The Stars (with SZA) Kendr"", ""STEAM_0:0:557206486""]]]"
20250409192441iocaa-v-iocab6-7,2025-04-09 19:24:41,IOSoccer Central America,IOSoccer Central America,6-7,8v8,"{""away"": [[""GK"", null, null], [""LB"", null, null], [""CB"", null, null], [""RB"", null, null], [""CM"", null, null], [""LW"", null, null], [""CF"", null, null], [""RW"", null, null]], ""home"": [[""GK"", null, null], [""LB"", null, null], [""CB"", null, null], [""RB"", null, null], [""CM"", null, null], [""LW"", null, null], [""CF"", null, null], [""RW"", null, null]]}","{""away"": [[""GK"", ""RICE RICE BABY"", ""STEAM_0:0:585527483""], [""LB"", null, null], [""CB"", null, null], [""RB"", null, null], [""CM"", null, null], [""LW"", null, null], [""CF"", null, null], [""RW"", null, null]], ""home"": [[""GK"", ""All The Stars (with SZA) Kendr"", ""STEAM_0:0:557206486""], [""LB"", null, null], [""CB"", null, null], [""RB"", null, null], [""CM"", null, null], [""LW"", null, null], [""CF"", null, null], [""RW"", null, null]]}",[]
20250409185840iocaa-v-iocab9-8,2025-04-09 18:58:40,IOSoccer Central America,IOSoccer Central America,9-8,8v8,"{""away"": [[""GK"", null, null], [""LB"", null, null], [""CB"", null, null], [""RB"", null, null], [""CM"", null, null], [""LW"", null, null], [""CF"", null, null], [""RW"", null, null]], ""home"": [[""GK"", null, null], [""LB"", null, null], [""CB"", null, null], [""RB"", null, null], [""CM"", null, null], [""LW"", null, null], [""CF"", null, null], [""RW"", null, null]]}","{""away"": [[""GK"", ""wex"", ""STEAM_0:0:759471649""], [""LB"", null, null], [""CB"", null, null], [""RB"", null, null], [""CM"", null, null], [""LW"", null, null], [""CF"", null, null], [""RW"", null, null]], ""home"": [[""GK"", ""All The Stars (with SZA) Kendr"", ""STEAM_0:0:557206486""], [""LB"", null, null], [""CB"", null, null], [""RB"", null, null], [""CM"", null, null], [""LW"", null, null], [""CF"", null, null], [""RW"", null, null]]}",[]
20250409183733iocaa-v-iocab6-7,2025-04-09 18:37:33,IOSoccer Central America,IOSoccer Central America,6-7,8v8,"{""away"": [[""GK"", null, null], [""LB"", null, null], [""CB"", null, null], [""RB"", null, null], [""CM"", null, null], [""LW"", null, null], [""CF"", null, null], [""RW"", null, null]], ""home"": [[""GK"", null, null], [""LB"", null, null], [""CB"", null, null], [""RB"", null, null], [""CM"", null, null], [""LW"", null, null], [""CF"", null, null], [""RW"", null, null]]}","{""away"": [[""GK"", ""Bicho"", ""STEAM_0:1:776748154""], [""LB"", null, null], [""CB"", null, null], [""RB"", null, null], [""CM"", null, null], [""LW"", null, null], [""CF"", null, null], [""RW"", null, null]], ""home"": [[""GK"", ""0"", ""STEAM_0:0:842808826""], [""LB"", null, null], [""CB"", null, null], [""RB"", null, null], [""CM"", null, null], [""LW"", null, null], [""CF"", null, null], [""RW"", null, null]]}",[]
20250409180440iooccer-v-iooccer3-2,2025-04-09 18:04:40,IOSoccer,IOSoccer,3-2,8v8,"{""away"": [[""GK"", null, null], [""LB"", null, null], [""CB"", null, null], [""RB"", null, null], [""CM"", null, null], [""LW"", null, null], [""CF"", null, null], [""RW"", null, null]], ""home"": [[""GK"", null, null], [""LB"", null, null], [""CB"", null, null], [""RB"", null, null], [""CM"", null, null], [""LW"", null, null], [""CF"", null, null], [""RW"", null, null]]}","{""away"": [[""GK"", null, null], [""LB"", null, null], [""CB"", null, null], [""RB"", null, null], [""CM"", null, null], [""LW"", null, null], [""CF"", null, null], [""RW"", null, null]], ""home"": [[""GK"", null, null], [""LB"", null, null], [""CB"", null, null], [""RB"", null, null], [""CM"", null, null], [""LW"", null, null], [""CF"", null, null], [""RW"", null, null]]}",[]
20250409125928iocaa-v-iocab8-4,2025-04-09 12:59:28,IOSoccer Central America,IOSoccer Central America,8-4,8v8,"{""away"": [[""GK"", null, null], [""LB"", null, null], [""CB"", null, null], [""RB"", null, null], [""CM"", null, null], [""LW"", null, null], [""CF"", null, null], [""RW"", null, null]], ""home"": [[""GK"", null, null], [""LB"", null, null], [""CB"", null, null], [""RB"", null, null], [""CM"", null, null], [""LW"", null, null], [""CF"", null, null], [""RW"", null, null]]}","{""away"": [[""GK"", null, null], [""LB"", null, null], [""CB"", null, null], [""RB"", null, null], [""CM"", null, null], [""LW"", null, null], [""CF"", null, null], [""RW"", null, null]], ""home"": [[""GK"", null, null], [""LB"", null, null], [""CB"", null, null], [""RB"", null, null], [""CM"", null, null], [""LW"", null, null], [""CF"", null, null], [""RW"", null, null]]}","[[""home"", [""Railenks21"", ""STEAM_0:1:548283418""], [""larry"", ""STEAM_0:1:741203476""]]]"
20250409125023iocaa-v-iocab6-10,2025-04-09 12:50:23,IOSoccer Central America,IOSoccer Central America,6-10,8v8,"{""away"": [[""GK"", null, null], [""LB"", null, null], [""CB"", null, null], [""RB"", null, null], [""CM"", null, null], [""LW"", null, null], [""CF"", null, null], [""RW"", null, null]], ""home"": [[""GK"", null, null], [""LB"", null, null], [""CB"", null, null], [""RB"", null, null], [""CM"", null, null], [""LW"", null, null], [""CF"", null, null], [""RW"", null, null]]}","{""away"": [[""GK"", null, null], [""LB"", null, null], [""CB"", null, null], [""RB"", null, null], [""CM"", null, null], [""LW"", null, null], [""CF"", null, null], [""RW"", null, null]], ""home"": [[""GK"", null, null], [""LB"", null, null], [""CB"", null, null], [""RB"", null, null], [""CM"", null, null], [""LW"", null, null], [""CF"", null, null], [""RW"", null, null]]}","[[""home"", [""Ecuadorian"", ""STEAM_0:0:845055840""], [""ykwin"", ""STEAM_0:0:837955394""]]]"
20250408205309pa-v-ioca6-2,2025-04-08 20:53:09,Promise Academy,IOSoccer Central America,6-2,6v6,"{""away"": [[""GK"", ""tookey"", ""STEAM_0:0:634869277""], [""LB"", ""coca"", ""STEAM_0:0:898995799""], [""RB"", ""All The Stars (with SZA) Kendr"", ""STEAM_0:0:557206486""], [""CM"", ""DAME UN PASE SLICER"", ""STEAM_0:0:709867121""], [""LW"", ""RICE RICE BABY"", ""STEAM_0:0:585527483""], [""RW"", ""diddy done did it"", ""STEAM_0:1:62198196""]], ""home"": [[""GK"", ""tookey"", ""STEAM_0:0:634869277""], [""LB"", ""Bicho"", ""STEAM_0:1:776748154""], [""RB"", ""larry"", ""STEAM_0:1:741203476""], [""CM"", ""0"", ""STEAM_0:0:842808826""], [""LW"", ""polar"", ""STEAM_0:0:495288729""], [""RW"", ""Railenks21"", ""STEAM_0:1:548283418""]]}","{""away"": [[""GK"", ""eSlicer"", ""STEAM_0:0:115494837""], [""LB"", ""coca"", ""STEAM_0:0:898995799""], [""RB"", ""All The Stars (with SZA) Kendr"", ""STEAM_0:0:557206486""], [""CM"", ""DAME UN PASE SLICER"", ""STEAM_0:0:709867121""], [""LW"", ""RICE RICE BABY"", ""STEAM_0:0:585527483""], [""RW"", ""diddy done did it"", ""STEAM_0:1:62198196""]], ""home"": [[""GK"", ""eSlicer"", ""STEAM_0:0:115494837""], [""LB"", ""Railenks21"", ""STEAM_0:1:548283418""], [""RB"", ""larry"", ""STEAM_0:1:741203476""], [""CM"", ""0"", ""STEAM_0:0:842808826""], [""LW"", ""polar"", ""STEAM_0:0:495288729""], [""RW"", ""Bicho"", ""STEAM_0:1:776748154""]]}","[[""away"", [""coca"", ""STEAM_0:0:898995799""], [""eSlicer"", ""STEAM_0:0:115494837""]]]"
20250408153922iocaa-v-iocab1-1,2025-04-08 15:39:22,IOSoccer Central America,IOSoccer Central America,1-1,8v8,"{""away"": [[""GK"", null, null], [""LB"", null, null], [""CB"", null, null], [""RB"", null, null], [""CM"", null, null], [""LW"", null, null], [""CF"", null, null], [""RW"", null, null]], ""home"": [[""GK"", null, null], [""LB"", null, null], [""CB"", null, null], [""RB"", null, null], [""CM"", null, null], [""LW"", null, null], [""CF"", null, null], [""RW"", null, null]]}","{""away"": [[""GK"", null, null], [""LB"", null, null], [""CB"", null, null], [""RB"", null, null], [""CM"", null, null], [""LW"", null, null], [""CF"", null, null], [""RW"", null, null]], ""home"": [[""GK"", null, null], [""LB"", null, null], [""CB"", null, null], [""RB"", null, null], [""CM"", null, null], [""LW"", null, null], [""CF"", null, null], [""RW"", null, null]]}","[[""home"", [""el nine"", ""STEAM_0:1:627950827""], [""el nine"", ""STEAM_0:1:627950827""]]]"
20250408011425iocaa-v-iocab2-4,2025-04-08 01:14:25,IOSoccer Central America,IOSoccer Central America,2-4,6v6,"{""away"": [[""GK"", ""eSlicer"", ""STEAM_0:0:115494837""], [""LB"", ""Kick Buttowski"", ""STEAM_0:1:795040256""], [""RB"", ""Gennaro"", ""STEAM_0:0:31014794""], [""CM"", ""srv"", ""STEAM_0:1:625844098""], [""LW"", ""bagobread"", ""STEAM_0:1:127001049""], [""RW"", ""Santana"", ""STEAM_0:0:712559796""]], ""home"": [[""GK"", null, null], [""LB"", ""conflay"", ""STEAM_0:1:631317413""], [""RB"", ""don kbrn"", ""STEAM_0:0:223749320""], [""CM"", ""shaq"", ""STEAM_0:0:523865819""], [""LW"", ""0"", ""STEAM_0:0:842808826""], [""RW"", ""I'M NOT NEAR IT"", ""STEAM_0:0:759471649""]]}","{""away"": [[""GK"", ""eSlicer"", ""STEAM_0:0:115494837""], [""LB"", ""Kick Buttowski"", ""STEAM_0:1:795040256""], [""RB"", ""Gennaro"", ""STEAM_0:0:31014794""], [""CM"", ""Santana"", ""STEAM_0:0:712559796""], [""LW"", ""bagobread"", ""STEAM_0:1:127001049""], [""RW"", ""srv"", ""STEAM_0:1:625844098""]], ""home"": [[""GK"", ""eSlicer"", ""STEAM_0:0:115494837""], [""LB"", ""conflay"", ""STEAM_0:1:631317413""], [""RB"", ""don kbrn"", ""STEAM_0:0:223749320""], [""CM"", ""shaq"", ""STEAM_0:0:523865819""], [""LW"", ""0"", ""STEAM_0:0:842808826""], [""RW"", ""I'M NOT NEAR IT"", ""STEAM_0:0:759471649""]]}",[]
20250408005346iocaa-v-iocab1-6,2025-04-08 00:53:46,IOSoccer Central America,IOSoccer Central America,1-6,6v6,"{""away"": [[""GK"", ""eSlicer"", ""STEAM_0:0:115494837""], [""LB"", ""Kick Buttowski"", ""STEAM_0:1:795040256""], [""RB"", ""Gennaro"", ""STEAM_0:0:31014794""], [""CM"", ""srv"", ""STEAM_0:1:625844098""], [""LW"", ""bagobread"", ""STEAM_0:1:127001049""], [""RW"", ""Santana"", ""STEAM_0:0:712559796""]], ""home"": [[""GK"", ""eSlicer"", ""STEAM_0:0:115494837""], [""LB"", ""shaq"", ""STEAM_0:0:523865819""], [""RB"", ""0"", ""STEAM_0:0:842808826""], [""CM"", ""ye fuck all of u"", ""STEAM_0:0:759471649""], [""LW"", ""conflay"", ""STEAM_0:1:631317413""], [""RW"", ""don kbrn"", ""STEAM_0:0:223749320""]]}","{""away"": [[""GK"", ""eSlicer"", ""STEAM_0:0:115494837""], [""LB"", ""Kick Buttowski"", ""STEAM_0:1:795040256""], [""RB"", ""Gennaro"", ""STEAM_0:0:31014794""], [""CM"", ""srv"", ""STEAM_0:1:625844098""], [""LW"", ""bagobread"", ""STEAM_0:1:127001049""], [""RW"", ""Santana"", ""STEAM_0:0:712559796""]], ""home"": [[""GK"", ""eSlicer"", ""STEAM_0:0:115494837""], [""LB"", ""conflay"", ""STEAM_0:1:631317413""], [""RB"", ""don kbrn"", ""STEAM_0:0:223749320""], [""CM"", ""shaq"", ""STEAM_0:0:523865819""], [""LW"", ""0"", ""STEAM_0:0:842808826""], [""RW"", ""ye fuck all of u"", ""STEAM_0:0:759471649""]]}",[]
20250407212143pa-v-ioca6-9,2025-04-07 21:21:43,Promise Academy,IOSoccer Central America,6-9,8v8,"{""away"": [[""GK"", ""gio"", ""STEAM_0:0:600668238""], [""LB"", ""Gabz"", ""STEAM_0:1:597838122""], [""CB"", ""evan cb effect"", ""STEAM_0:1:509480167""], [""RB"", ""OMG ALLMIGHT"", ""STEAM_0:0:585527483""], [""CM"", ""GoaL !!! GoaL !!! GoaL !!!"", ""STEAM_0:1:6064525""], [""LW"", ""srv"", ""STEAM_0:1:625844098""], [""CF"", ""diddy done did it"", ""STEAM_0:1:62198196""], [""RW"", ""eSlicer"", ""STEAM_0:0:115494837""]], ""home"": [[""GK"", ""Deravi"", ""STEAM_0:0:845055840""], [""LB"", ""Railenks21"", ""STEAM_0:1:548283418""], [""CB"", ""BrandonBQM"", ""STEAM_0:1:588628560""], [""RB"", ""0"", ""STEAM_0:0:842808826""], [""CM"", ""Pipetm"", ""STEAM_0:0:621872754""], [""LW"", ""All The Stars (with SZA) Kendr"", ""STEAM_0:0:557206486""], [""CF"", ""larry"", ""STEAM_0:1:741203476""], [""RW"", ""Bicho"", ""STEAM_0:1:776748154""]]}","{""away"": [[""GK"", ""Deravi"", ""STEAM_0:0:845055840""], [""LB"", ""Gabz"", ""STEAM_0:1:597838122""], [""CB"", ""evan cb effect"", ""STEAM_0:1:509480167""], [""RB"", ""OMG ALLMIGHT"", ""STEAM_0:0:585527483""], [""CM"", ""GoaL !!! GoaL !!! GoaL !!!"", ""STEAM_0:1:6064525""], [""LW"", ""srv"", ""STEAM_0:1:625844098""], [""CF"", ""eSlicer"", ""STEAM_0:0:115494837""], [""RW"", ""diddy done did it"", ""STEAM_0:1:62198196""]], ""home"": [[""GK"", ""Deravi"", ""STEAM_0:0:845055840""], [""LB"", ""larry"", ""STEAM_0:1:741203476""], [""CB"", ""Pipetm"", ""STEAM_0:0:621872754""], [""RB"", ""Bicho"", ""STEAM_0:1:776748154""], [""CM"", ""BrandonBQM"", ""STEAM_0:1:588628560""], [""LW"", ""All The Stars (with SZA) Kendr"", ""STEAM_0:0:557206486""], [""CF"", ""Railenks21"", ""STEAM_0:1:548283418""], [""RW"", ""0"", ""STEAM_0:0:842808826""]]}",[]
20250407191227pa-v-ioca6-3,2025-04-07 19:12:27,Promise Academy,IOSoccer Central America,6-3,6v6,"{""away"": [[""GK"", null, null], [""LB"", ""sno"", ""STEAM_0:1:480266270""], [""RB"", ""ykwin"", ""STEAM_0:0:837955394""], [""CM"", ""MaximGM"", ""STEAM_0:1:207573460""], [""LW"", ""Bobless Job"", ""STEAM_0:1:62198196""], [""RW"", ""JOBLESS KOBBEH BOBBY"", ""STEAM_0:0:585527483""]], ""home"": [[""GK"", ""Deravi"", ""STEAM_0:0:845055840""], [""LB"", ""All The Stars (with SZA) Kendri"", ""STEAM_0:0:557206486""], [""RB"", ""0"", ""STEAM_0:0:842808826""], [""CM"", ""tookey"", ""STEAM_0:0:634869277""], [""LW"", ""polar"", ""STEAM_0:0:495288729""], [""RW"", ""Bicho"", ""STEAM_0:1:776748154""]]}","{""away"": [[""GK"", ""Deravi"", ""STEAM_0:0:845055840""], [""LB"", ""Kick Buttowski"", ""STEAM_0:1:795040256""], [""RB"", ""JOBLESS KOBBEH BOBBY"", ""STEAM_0:0:585527483""], [""CM"", ""MaximGM"", ""STEAM_0:1:207573460""], [""LW"", ""Bobless Job"", ""STEAM_0:1:62198196""], [""RW"", ""ykwin"", ""STEAM_0:0:837955394""]], ""home"": [[""GK"", ""Deravi"", ""STEAM_0:0:845055840""], [""LB"", ""All The Stars (with SZA) Kendri"", ""STEAM_0:0:557206486""], [""RB"", ""0"", ""STEAM_0:0:842808826""], [""CM"", ""tookey"", ""STEAM_0:0:634869277""], [""LW"", ""polar"", ""STEAM_0:0:495288729""], [""RW"", ""Bicho"", ""STEAM_0:1:776748154""]]}","[[""away"", [""JOBLESS KOBBEH BOBBY"", ""STEAM_0:0:585527483""], [""Kick Buttowski"", ""STEAM_0:1:795040256""]]]"
20250406225546pa-v-ioca7-6,2025-04-06 22:55:46,Promise Academy,IOSoccer Central America,7-6,8v8,"{""away"": [[""GK"", null, null], [""LB"", ""shaq"", ""STEAM_0:0:523865819""], [""CB"", ""eSlicer"", ""STEAM_0:0:115494837""], [""RB"", ""JOBLESS KOBBEH BOBBY"", ""STEAM_0:0:585527483""], [""CM"", ""TRT"", ""STEAM_0:0:709867121""], [""LW"", ""highligdam"", ""STEAM_0:1:146620910""], [""CF"", ""srv"", ""STEAM_0:1:625844098""], [""RW"", ""kliy"", ""STEAM_0:1:787992769""]], ""home"": [[""GK"", ""ChetosDeQueso"", ""STEAM_0:0:565662550""], [""LB"", ""Railenks21"", ""STEAM_0:1:548283418""], [""CB"", ""BrandonBQM"", ""STEAM_0:1:588628560""], [""RB"", ""0"", ""STEAM_0:0:842808826""], [""CM"", ""conflay"", ""STEAM_0:1:631317413""], [""LW"", ""All The Stars (with SZA) Kendri"", ""STEAM_0:0:557206486""], [""CF"", ""Papalito"", ""STEAM_0:1:451783975""], [""RW"", ""... 1 half"", ""STEAM_0:0:591586986""]]}","{""away"": [[""GK"", ""ChetosDeQueso"", ""STEAM_0:0:565662550""], [""LB"", ""shaq"", ""STEAM_0:0:523865819""], [""CB"", ""eSlicer"", ""STEAM_0:0:115494837""], [""RB"", ""JOBLESS KOBBEH BOBBY"", ""STEAM_0:0:585527483""], [""CM"", ""TRT"", ""STEAM_0:0:709867121""], [""LW"", ""highligdam"", ""STEAM_0:1:146620910""], [""CF"", ""srv"", ""STEAM_0:1:625844098""], [""RW"", ""kliy"", ""STEAM_0:1:787992769""]], ""home"": [[""GK"", ""polar"", ""STEAM_0:0:495288729""], [""LB"", ""Railenks21"", ""STEAM_0:1:548283418""], [""CB"", ""BrandonBQM"", ""STEAM_0:1:588628560""], [""RB"", ""0"", ""STEAM_0:0:842808826""], [""CM"", ""conflay"", ""STEAM_0:1:631317413""], [""LW"", ""All The Stars (with SZA) Kendri"", ""STEAM_0:0:557206486""], [""CF"", ""Papalito"", ""STEAM_0:1:451783975""], [""RW"", ""... 1 half"", ""STEAM_0:0:591586986""]]}","[[""away"", [""JOBLESS KOBBEH BOBBY"", ""STEAM_0:0:585527483""], [""polar"", ""STEAM_0:0:495288729""]]]"
20250406214945pa-v-ioca10-9,2025-04-06 21:49:45,Promise Academy,IOSoccer Central America,10-9,6v6,"{""away"": [[""GK"", ""0 + Polar = -2"", ""STEAM_0:1:10197940""], [""LB"", ""conflay"", ""STEAM_0:1:631317413""], [""RB"", ""KILY PASS"", ""STEAM_0:0:759471649""], [""CM"", ""brodrick"", ""STEAM_0:1:62198196""], [""LW"", ""dos santos"", ""STEAM_0:0:712559796""], [""RW"", ""WEX PASS"", ""STEAM_0:1:787992769""]], ""home"": [[""GK"", null, null], [""LB"", ""EVERY GOL HE SCORE IS SLICER"", ""STEAM_0:0:557206486""], [""RB"", ""Railenks21"", ""STEAM_0:1:548283418""], [""CM"", ""0"", ""STEAM_0:0:842808826""], [""LW"", ""polar"", ""STEAM_0:0:495288729""], [""RW"", ""BrandonBQM"", ""STEAM_0:1:588628560""]]}","{""away"": [[""GK"", ""eSlicer"", ""STEAM_0:0:115494837""], [""LB"", ""conflay"", ""STEAM_0:1:631317413""], [""RB"", ""brodrick"", ""STEAM_0:1:62198196""], [""CM"", ""dos santos"", ""STEAM_0:0:712559796""], [""LW"", ""KILY PASS"", ""STEAM_0:0:759471649""], [""RW"", ""KILY PASS"", ""STEAM_0:0:759471649""]], ""home"": [[""GK"", ""eSlicer"", ""STEAM_0:0:115494837""], [""LB"", ""EVERY GOL HE SCORE IS SLICER"", ""STEAM_0:0:557206486""], [""RB"", ""Railenks21"", ""STEAM_0:1:548283418""], [""CM"", ""0"", ""STEAM_0:0:842808826""], [""LW"", ""polar"", ""STEAM_0:0:495288729""], [""RW"", ""BrandonBQM"", ""STEAM_0:1:588628560""]]}","[[""away"", [""tookey"", ""STEAM_0:0:634869277""], [""tookey"", ""STEAM_0:0:634869277""]]]"
20250406195754iocaa-v-iocab9-9,2025-04-06 19:57:54,IOSoccer Central America,IOSoccer Central America,9-9,6v6,"{""away"": [[""GK"", ""tookey"", ""STEAM_0:0:634869277""], [""LB"", ""conflay"", ""STEAM_0:1:631317413""], [""RB"", ""eSlicer"", ""STEAM_0:0:115494837""], [""CM"", ""TRT"", ""STEAM_0:0:709867121""], [""LW"", ""All The Stars (with SZA) Kendri"", ""STEAM_0:0:557206486""], [""RW"", ""kliy"", ""STEAM_0:1:787992769""]], ""home"": [[""GK"", ""tookey"", ""STEAM_0:0:634869277""], [""LB"", ""FATCAT"", ""STEAM_0:1:737967889""], [""RB"", ""ChetosDeQueso"", ""STEAM_0:0:565662550""], [""CM"", ""brodrick"", ""STEAM_0:1:62198196""], [""LW"", ""Krythx"", ""STEAM_0:1:126572080""], [""RW"", ""hell cat"", ""STEAM_0:1:512006848""]]}","{""away"": [[""GK"", ""All The Stars (with SZA) Kendri"", ""STEAM_0:0:557206486""], [""LB"", ""conflay"", ""STEAM_0:1:631317413""], [""RB"", ""eSlicer"", ""STEAM_0:0:115494837""], [""CM"", ""ChetosDeQueso"", ""STEAM_0:0:565662550""], [""LW"", ""All The Stars (with SZA) Kendri"", ""STEAM_0:0:557206486""], [""RW"", ""kliy"", ""STEAM_0:1:787992769""]], ""home"": [[""GK"", ""All The Stars (with SZA) Kendri"", ""STEAM_0:0:557206486""], [""LB"", ""FATCAT"", ""STEAM_0:1:737967889""], [""RB"", ""TRT"", ""STEAM_0:0:709867121""], [""CM"", ""brodrick"", ""STEAM_0:1:62198196""], [""LW"", ""Krythx"", ""STEAM_0:1:126572080""], [""RW"", ""hell cat"", ""STEAM_0:1:512006848""]]}",[]
20250406155911ce-v-ioca3-4,2025-04-06 15:59:11,Chelsea FC,IOSoccer Central America,3-4,6v6,"{""away"": [[""GK"", null, null], [""LB"", ""Papalito"", ""STEAM_0:1:451783975""], [""RB"", ""sigma anthony"", ""STEAM_0:1:788528725""], [""CM"", ""0"", ""STEAM_0:0:842808826""], [""LW"", ""polar"", ""STEAM_0:0:495288729""], [""RW"", ""Pepe Martines ( OLVIDADO PRIME)"", ""STEAM_0:1:846551844""]], ""home"": [[""GK"", ""S. Snowy"", ""STEAM_0:0:566727630""], [""LB"", ""All The Stars (with SZA) Kendri"", ""STEAM_0:0:557206486""], [""RB"", ""BrandonBQM"", ""STEAM_0:1:588628560""], [""CM"", ""TRT"", ""STEAM_0:0:709867121""], [""LW"", ""Bicho"", ""STEAM_0:1:776748154""], [""RW"", ""tookey"", ""STEAM_0:0:634869277""]]}","{""away"": [[""GK"", ""S. Snowy"", ""STEAM_0:0:566727630""], [""LB"", ""Papalito"", ""STEAM_0:1:451783975""], [""RB"", ""sigma anthony"", ""STEAM_0:1:788528725""], [""CM"", ""0"", ""STEAM_0:0:842808826""], [""LW"", ""polar"", ""STEAM_0:0:495288729""], [""RW"", ""Pepe Martines ( OLVIDADO PRIME)"", ""STEAM_0:1:846551844""]], ""home"": [[""GK"", ""S. Snowy"", ""STEAM_0:0:566727630""], [""LB"", ""shaq"", ""STEAM_0:0:523865819""], [""RB"", ""BrandonBQM"", ""STEAM_0:1:588628560""], [""CM"", ""eSlicer"", ""STEAM_0:0:115494837""], [""LW"", ""Bicho"", ""STEAM_0:1:776748154""], [""RW"", ""tookey"", ""STEAM_0:0:634869277""]]}","[[""home"", [""TRT"", ""STEAM_0:0:709867121""], [""shaq"", ""STEAM_0:0:523865819""]], [""home"", [""All The Stars (with SZA) Kendri"", ""STEAM_0:0:557206486""], [""eSlicer"", ""STEAM_0:0:115494837""]]]"
